Resim,Ürün Adı,Adet,Birim,Miktar,Ürün Kodu,Son Fiyat,Eski Fiyat,Açıklama,Kategori,Kaynak,Tarih,Adet,Birim,Miktar,Saklama Koşulları,İçindekiler,Besin Değerleri,Alerjen Uyarısı,Kullanım Önerisi
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/qfDJYN0FAd_500x500.png,Xroll Tam Buğdaylı Bisküvi 131 G,,G,131,17003301,"₺10,00",-,"Xroll Tam Buğdaylı Bisküvi 131 Gr, atıştırmalık arayanlar için ideal bir seçenektir. Tam buğday unundan üretilmiş olup, lifli yapısıyla bir alternatif sunar. Lezzetli ve doyurucu yapısıyla enerji verir.
  Genel Özellikler
Toplam Kapasite: 131 gr

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/xroll-tam-bugdayli-biskuvi-131-g_p-17003301,14/10/2024 12:37,,G,131,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/NOj9BFgrKE_500x500.png,Porleo Kremalı Kakaolu Bisküvi 62 G,,G,62,17002683,"₺4,50",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/porleo-kremali-kakaolu-biskuvi-62-g_p-17002683,14/10/2024 12:37,,G,62,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/uqFYjXWJj-_500x500.png,Xroll Yulaflı Kremalı Bisküvi 4x75 G,4,G,75,17003259,"₺25,00",-,"Xroll Yulaflı Kremalı Bisküvi 4x75 Gr, gevrek yulaflı bisküvilerinin lezzetini kremalı dolgu ile birleştirir. Yulaf ve lezzetli kremasıyla doyurucu bir atıştırmalık sunar. Pratik paketi içinde 4 ayrı paket bulunur, böylece taze ve keyifli bir tatlı mola her zaman elinizin altında olur.
  Genel Özellikler
Toplam Kapasite: 300 gr

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/xroll-yulafli-kremali-biskuvi-4x75-g_p-17003259,14/10/2024 12:38,4,G,75,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/VNti9CrvcG_500x500.png,Ülker Saklıköy Fındıklı Bisküvi 3x100 G,3,G,100,17002831,"₺32,00",-,"Ülker Saklıköy Fındıklı Bisküvi 3x100 Gr
Atıştırmalık sevenler için leziz alternatiflerden bir tanesi olan Ülker Saklıköy Fındıklı Kremalı Bisküvi, lifli olmasıyla dikkatleri üzerine çeker. Ağızda dağılan yapısı ve özel kıvamlı fındık kremasıyla bu bisküviyi gün içinde istediğiniz her an tüketebilirsiniz.
Besin Değerleri
100 gram için besin değerleri şu şekildedir:
Enerji (kJ/kcal)
489
Yağ (gr)
22.50
Doymuş Yağ (g)
11.0
Karbonhidrat (g)
63.50
Şekerler (g)
25.0
Lif (g)
-
Protein (g)
6.60
Tuz
0.9
İçindekiler
Buğday unu, şeker, bitkisel yağlar (palm), tam buğday unu (%15), nişasta, tam yağlı süt tozu, fındık püresi (%2), peyniraltı suyu tozu (süt), kabartıcılar (amonyum hidrojen karbonat, sodyum hidrojen karbonat, disodyum difosfat), malt ekstraktı (arpa), yağsız süt tozu, invert şeker şurubu, tuz, aroma vericiler (süt), emülgatörler (soya lesitini, sodyum stearol-2-laktilat), yumurta, yağı azaltılmış kakao tozu, asitlik düzenleyici (sitrik asit).
Uyarılar
Gluten, fındık, soya içerebilir.
Saklama Koşulları
Serin ve kuru ortamlarda muhafaza ediniz.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/ulker-saklikoy-findikli-biskuvi-3x100-g_p-17002831,14/10/2024 12:38,3,G,100,"Serin ve kuru ortamlarda muhafaza ediniz.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.","Buğday unu, şeker, bitkisel yağlar (palm), tam buğday unu (%15), nişasta, tam yağlı süt tozu, fındık püresi (%2), peyniraltı suyu tozu (süt), kabartıcılar (amonyum hidrojen karbonat, sodyum hidrojen karbonat, disodyum difosfat), malt ekstraktı (arpa), yağsız süt tozu, invert şeker şurubu, tuz, aroma vericiler (süt), emülgatörler (soya lesitini, sodyum stearol-2-laktilat), yumurta, yağı azaltılmış kakao tozu, asitlik düzenleyici (sitrik asit).
Uyarılar
Gluten, fındık, soya içerebilir.","100 gram için besin değerleri şu şekildedir:
Enerji (kJ/kcal)
489
Yağ (gr)
22.50
Doymuş Yağ (g)
11.0
Karbonhidrat (g)
63.50
Şekerler (g)
25.0
Lif (g)
-
Protein (g)
6.60
Tuz
0.9",,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/RADLvJ57h7_500x500.png,Anı Salty Tuzlu Kraker 90 G,,G,90,17003182,"₺5,50",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/ani-salty-tuzlu-kraker-90-g_p-17003182,14/10/2024 12:38,,G,90,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/yHt42D0y-m_500x500.png,Ülker Mısırlı Badem Kraker 135 G,,G,135,17002796,"₺14,50","₺19,50","Ülker Mısırlı Badem Kraker, enfes lezzet, ve kıtır kıtır dokusu ile atıştırmalık keyfinizin vazgeçilmez lezzetlerinden biri olmak için A101’de sizlerle. Kahvaltınıza hızlı bir çözüm olarak ya da ara öğünlerinizde hafif atıştırmalık olarak rahatlıkla tercih edebilirsiniz. Kahvaltıda bir parça beyaz peynir, domates ve çay eşliğinde, ara öğünlerde ise bir kase yoğurt ile beraber keyifle tüketilebilmektedir.
  Genel Özellikler
Toplam Ağırlık: 135 gr
İçerik: Mısır
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/ulker-misirli-badem-kraker-135-g_p-17002796,14/10/2024 12:38,,G,135,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/3WItMcDPrm_500x500.png,Ülker Taco Baharatlı Badem Kraker 135 G,,G,135,17003016,"₺21,75",-,"Bu üründen en fazla 10 adet sipariş verilebilir. Belirtilen adet üzerindeki siparişlerin iptal edilmesi hakkı saklıdır.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/ulker-taco-baharatli-badem-kraker-135-g_p-17003016,14/10/2024 12:38,,G,135,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/wCg8u-QIOQ_500x500.png,Eti Gong Mısır&Pirinç Patlağı 64 G,,G,64,17001826,"₺17,00",-,"Eti Grong Mısır&Pirinç Patlağı 64 Gr
Eti Grong mısır & pirinç patlağı 64 gr, yolculukta, evde, işte yanınızdan ayırmayacağınız bir atıştırmalıktır. Nefis bir lezzete sahip olan Eti Grong mısır ve pirinç patlağı, eğlenceli ve keyifli atıştırmalık isteyenlerin tercihidir. Steril ambalajında, nefis lezzeti ve doyurucu tahıl katkısıyla satışta bulunmaktadır. Eti güvencesiyle online satın alabileceğiniz sevimli atıştırmalıktan vazgeçemeyeceksiniz. Türkiye menşeili, Eti Gıda San. Ve Tic. A. Ş güvencesiyle üretilmekte olan yerli üründür.
Saklama Koşulları
Kuru, nemsiz ve serin yerde saklanmalıdır.
İçindekiler
Buğday, pirinç, mısır, yulaf, ay çiçek yağı, tuz
Besin Değerleri
Eti Grong Mısır&Pirinç Patlağı 100 gr içeriğinde;
Kalori 
445
Yağ (g)
15,0
Karbonhidrat (g)
71,0
Protein (g)
5,9
Alerjen Uyarısı
Süt ürünü ve gluten içermektedir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-gong-misirpirinc-patlagi-64-g_p-17001826,14/10/2024 12:38,,G,64,"Kuru, nemsiz ve serin yerde saklanmalıdır.","Buğday, pirinç, mısır, yulaf, ay çiçek yağı, tuz","Eti Grong Mısır&Pirinç Patlağı 100 gr içeriğinde;
Kalori 
445
Yağ (g)
15,0
Karbonhidrat (g)
71,0
Protein (g)
5,9","Süt ürünü ve gluten içermektedir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/WiWjt29qng_500x500.png,Porleo Vanilya Kremalı Bisküvi 62 G,,G,62,17003340,"₺4,50",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/porleo-vanilya-kremali-biskuvi-62-g_p-17003340,14/10/2024 12:38,,G,62,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/hMaQvcA04s_500x500.png,Minuet Fiyonk Kraker 200 G,,G,200,17003339,"₺13,00",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/minuet-fiyonk-kraker-200-g_p-17003339,14/10/2024 12:38,,G,200,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/8qoAKrMnle_500x500.png,Delites İncirli Bisküvi 120 G,,G,120,17002722,"₺18,00",-,"Delites İncirli Bisküvi, özenle seçilmiş incir tadı ile zenginleştirilmiş, lezzetli bir atıştırmalıktır. 120 gramlık paket içeriğiyle pratik ve hafif bir atıştırmalık seçeneği sunar. Yumuşak dokusu ve doyurucu tadıyla günün her saatinde keyifle tüketilebilir.
  Genel Özellikler
Toplam Kapasite: 120 gr

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/delites-incirli-biskuvi-120-g_p-17002722,14/10/2024 12:38,,G,120,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/gXOTBa0uNz_500x500.png,Xroll Jeli Portakal Aromalı Jöleli Bisküvi 114 G,,G,114,17002896,"₺9,50",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/xroll-jeli-portakal-aromali-joleli-biskuvi-114-g_p-17002896,14/10/2024 12:38,,G,114,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/IhYiD93S5x_500x500.png,Massara Kurabiye Çeşitleri 250 G,,G,250,28000730,"₺49,90",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/massara-kurabiye-cesitleri-250-g_p-28000730,14/10/2024 12:38,,G,250,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/2sNZ8K14BR_500x500.png,Kaju Bang Yer Fıstıklı Mısır ve Pirinç Patlağı 32 G,,G,32,17003358,"₺5,00",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/kaju-bang-yer-fistikli-misir-ve-pirinc-patlagi-32-g-_p-17003358,14/10/2024 12:38,,G,32,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/PrPY57Z4KD_500x500.png,Kaju Bang Acı Tacolu Mısır ve Pirinç Patlağı 32 G,,G,32,17003356,"₺5,00",-,Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.,Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/kaju-bang-aci-tacolu-misir-ve-pirinc-patlagi-32-g_p-17003356,14/10/2024 12:38,,G,32,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/mwx583HWTC_500x500.png,Eti Gong Pops Baharatlı Mısır&Pirinç Patlağı 110 G,,G,110,17003283,"₺32,00","₺37,50","Eti Gong Pops Baharatlı Mısır&Pirinç Patlağı, yoğun ve eşsiz bir baharatlı lezzet sunan çıtır atıştırmalıklardan oluşur. 110 gramlik paketiyle hızlı ve pratik bir atıştırmalık seçeneği sunar, çantada veya çekmecede kolayca saklanabilir. Baharatlı tadıyla her lokmada lezzetli bir tat ve keyif sunar.
  Genel Özellikler
Toplam Kapasite: 110 gr
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-gong-pops-baharatli-misirpirinc-patlagi-110-g_p-17003283,14/10/2024 12:38,,G,110,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/QiYKAbLY8D_500x500.png,Eti Gong Pops Peynirli Soğanlı Mısır&Pirinç Patlağı 110 G,,G,110,17003284,"₺37,50",-,"Eti Gong Pops Peynirli Soğanlı Mısır&Pirinç Patlağı, eşsiz bir lezzet deneyimi sunan çıtır atıştırmalıklardan biridir. 110 gramlik paketiyle hızlı ve pratik bir atıştırmalık seçeneği sunar, çantada veya çekmecede kolayca saklanabilir. Peynirli ve soğanlı aromaların mükemmel uyumuyla, her lokmada lezzet patlaması yaşatır.
  Genel Özellikler
Toplam Kapasite: 110 gr
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-gong-pops-peynirli-soganli-misirpirinc-patlagi-110-g_p-17003284,14/10/2024 12:38,,G,110,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/XsjK19pQjB_500x500.png,Eti Gong Ballı Hardallı Mısır&Pirinç Patlağı 34 G,,G,34,17003309,"₺11,00",-,"Eti Gong Ballı Hardallı Mısır ve Pirinç Patlağı, bal ve hardal aromalı 34 gramlık paketi ile farklı bir tat sunar. Hafif ve çıtır yapısı ile atıştırmalık olarak idealdir. Pratik ambalajı ile her yerde kolayca tüketilebilir.
  Genel Özellikler
Toplam Kapasite: 34 gr
   
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-gong-balli-hardalli-misirpirinc-patlagi-34-g_p-17003309,14/10/2024 12:38,,G,34,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/VSc9tNzF-V_500x500.png,Eti Süt Burger 35 G,,G,35,12001477,"₺10,00",-,"Eti Süt Burger 35 Gr
Eti süt burger, besleyici bir çocuk atıştırmalığı arayanlara bire bir! Bol sütlü ve ballı lezzeti ile çocuklara kalsiyum kaynağı olarak verilebilecek Eti Süt Burgerler tam da aradığınız lezzet olarak karşınıza çıkıyor. Burger şekliyle de çocukların daha çok dikkatini çekmeyi başarıyor. Enfes lezzeti ile ve besleyiciliği ile çocukların vazgeçilmez atıştırmalığı olmaya devam ediyor.
Saklama Koşulları
Doğrudan ısı almayacak yerlerde ve sıcak olmayan alanlarda saklayınız.
İçindekiler
Kek, nişasta, bal, aroma verici, sütlü krema, şeker, süt tozu, kabartıcılar.
Besin Değerleri
Eti Süt Burger 100 gr içeriğinde;
Kalori 
333,0
Yağ (g)
10,3
Karbonhidrat (g)
54,3
Protein (g)
5,4
Alerjen Uyarısı
İçerisinde süt ve süt ürünleri, nişasta ve bal bulundurur.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-sut-burger-35-g_p-12001477,14/10/2024 12:38,,G,35,Doğrudan ısı almayacak yerlerde ve sıcak olmayan alanlarda saklayınız.,"Kek, nişasta, bal, aroma verici, sütlü krema, şeker, süt tozu, kabartıcılar.","Eti Süt Burger 100 gr içeriğinde;
Kalori 
333,0
Yağ (g)
10,3
Karbonhidrat (g)
54,3
Protein (g)
5,4","İçerisinde süt ve süt ürünleri, nişasta ve bal bulundurur.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/edynuz6rWy_500x500.png,Eti Kakaolu Süt Burger 35 G,,G,35,12001965,"₺10,00",-,"Eti Kakaolu Süt Burger 35 Gr
Yuvarlak 2 yumuşacık katman arasında kakaolu dolgu malzemesi bulunmaktadır. Yuvarlak ambalajlı olarak sevimli bir görselle satışta bulunmaktadır.  Lezzetli ve çocukların vazgeçilmezi bir atıştırmalıktır.
Saklama Koşulları
Kullanım süresi kapatma bandı üzerinde bulunmaktadır. Dikkat ederek kuru, serin yerde saklanabilmektedir. Nemli ortamlardan ve sıcaktan korunmalıdır.
İçindekiler
% 66(şeker ve buğday unundan) Kek, pastörize süt, bitkisel yağ, yumurta, sütlü-kakaolu krema, şeker, tuz, % 1.5 bal ve kıvam artırıcılar
Besin Değerleri
Eti Kakaolu Süt Burger 100 gr içeriğinde;
Kalori 
336,0
Yağ (g)
10,3
Karbonhidrat (g)
54,40
Protein (g)
5,6
Alerjen Uyarısı
Süt ve yumurta türevleri içermektedir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-kakaolu-sut-burger-35-g_p-12001965,14/10/2024 12:38,,G,35,"Kullanım süresi kapatma bandı üzerinde bulunmaktadır. Dikkat ederek kuru, serin yerde saklanabilmektedir. Nemli ortamlardan ve sıcaktan korunmalıdır.","% 66(şeker ve buğday unundan) Kek, pastörize süt, bitkisel yağ, yumurta, sütlü-kakaolu krema, şeker, tuz, % 1.5 bal ve kıvam artırıcılar","Eti Kakaolu Süt Burger 100 gr içeriğinde;
Kalori 
336,0
Yağ (g)
10,3
Karbonhidrat (g)
54,40
Protein (g)
5,6","Süt ve yumurta türevleri içermektedir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/LW6ukoBhZi_500x500.png,Eti Muzlu Süt Burger 35 G,,G,35,12001774,"₺10,00",-,"Eti Muzlu Süt Burger 35 Gr
İnanılmaz sütle dolgulu olan bu iki dilim arasındaki kek oldukça hafif ve son derece doyurucu lezzet ile buluşmaktadır. Bu ürünü genellikle çocukların tükettiği daha fazla görülmektedir. Çocukların özellikle tercih ettiği ve tüketirken zevk aldığı ürün oldukça vitamin kaynağı olarak bilinmektedir. Muzlu olması da aynı zamanda meyve aroması ile birlikte birleştiğinin kanıtı olmaktadır. Özellikle çocukların günde bir tane tüketmesinde bolca fayda bulunmaktadır.
Saklama Koşulları
Ürünün kesinlikle dondurulmadan buzdolabında saklanması gerekmektedir
İçindekiler
Buğday unu, pastörize süt, nem verici, muz tozu ve aroma verici bulunmaktadır.
Besin Değerleri
Eti Muzlu Süt Burger 35 Gr 100 gr içeriğinde;
Kalori 
333,0
Yağ (g)
10,9
Karbonhidrat (g)
52,5
Protein (g)
5,6
Alerjen Uyarısı
Gluten, yumurta ve süt ürünlerini içermektedir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-muzlu-sut-burger-35-g_p-12001774,14/10/2024 12:38,,G,35,Ürünün kesinlikle dondurulmadan buzdolabında saklanması gerekmektedir,"Buğday unu, pastörize süt, nem verici, muz tozu ve aroma verici bulunmaktadır.","Eti Muzlu Süt Burger 35 Gr 100 gr içeriğinde;
Kalori 
333,0
Yağ (g)
10,9
Karbonhidrat (g)
52,5
Protein (g)
5,6","Gluten, yumurta ve süt ürünlerini içermektedir.
 
Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/2KDEdERSOQ_500x500.png,Eti Çilekli Süt Burger 35 G,,G,35,12002039,"₺10,00",-,"Gün içinde atıştırmalık ve mutluluk kaynağı olarak bilinen tatlılar birçok insanın gözdesidir. Süt dolgusunun ve çileğin eşsiz lezzetinin kaliteli kekle buluştuğu Eti Süt Burger, A101’de sizleri bekliyor. Çay ve kahve keyiflerinizi, ani tatlı krizlerinizi taçlandıracak bu portakallı lezzet atıştırmalıklar arasında öne çıkmaktadır. Yumuşacık kekin içerisinde süt dolgusuyla yumuşak bir lezzet sunar.
  Genel Özellikler
Ürün Tipi: Kek
İçerik: Süt dolgulu, çilekli
Toplam Ağırlık: 35 gr

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/eti-cilekli-sut-burger-35-g_p-12002039,14/10/2024 12:38,,G,35,,,,,
https://cdn2.a101.com.tr/dbmk89vnr/CALL/Image/get/UlnE5DjCMB_500x500.png,Milkten Süt Dolgulu Kek 28 G,,G,28,12002197,"₺9,00",-,"Milkten Süt Dolgulu Kek 28 Gr
Milkten markası özenle seçilmiş malzemeleri bir araya getirerek süt dolgulu keki üretir. İçerisinde bulunan nefis sütlü kreması ve yumuşak çikolatalı keki ile kullanıcılar için günlük koşturmalara lezzetli bir ara sunar.
Saklama Koşulları
0°C ile +7°C arasında buzdolabında saklayınız.
İçindekiler
Pastörize edilmiş süt (%35), bitkisel yağ (palm), şeker, tam yağlı süt tozu, buğday unu, yumurta, bal (%5), yağsız süt tozu, emülgatör ( yağ asitlerinin mono ve digliseritleri), tuz, aroma vericiler, yağı azaltılmış kakao tozu, buğday kepeği, kabartıcılar (disodyum difosfat, amonijum karbonat, sodyum hidrojen karbonat).
Besin Değerleri
100 gram için besin değerleri şu şekildedir;
Enerji (kcal)
119
Yağ
6,5 g
Doymuş Yağ
3,9 g
Karbonhidrat
12,9 g
Şekerler
6,7 g
Protein
1,7 g
        Tuz
0,6 g
Diyet Lifi
1,5 g
Alerjen Uyarısı
Pastörize inek sütü ve soya kalıntısı içerebilir.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",Atistirmalik,https://www.a101.com.tr/kapida/atistirmalik/milkten-sut-dolgulu-kek-28-g_p-12002197,14/10/2024 12:39,,G,28,0°C ile +7°C arasında buzdolabında saklayınız.,"Pastörize edilmiş süt (%35), bitkisel yağ (palm), şeker, tam yağlı süt tozu, buğday unu, yumurta, bal (%5), yağsız süt tozu, emülgatör ( yağ asitlerinin mono ve digliseritleri), tuz, aroma vericiler, yağı azaltılmış kakao tozu, buğday kepeği, kabartıcılar (disodyum difosfat, amonijum karbonat, sodyum hidrojen karbonat).","100 gram için besin değerleri şu şekildedir;
Enerji (kcal)
119
Yağ
6,5 g
Doymuş Yağ
3,9 g
Karbonhidrat
12,9 g
Şekerler
6,7 g
Protein
1,7 g
        Tuz
0,6 g
Diyet Lifi
1,5 g","Pastörize inek sütü ve soya kalıntısı içerebilir.

Teslimat adresinize göre ürünün stok durumu değişebilir. Teslimat adresinizi ekledikten sonra ürün stok durumunu görüntüleyebilirsiniz.",
